@relation energy

@attribute lights numeric
@attribute T1 numeric
@attribute RH_1 numeric
@attribute T2 numeric
@attribute RH_2 numeric
@attribute T3 numeric
@attribute RH_3 numeric
@attribute T4 numeric
@attribute RH_4 numeric
@attribute T5 numeric
@attribute RH_5 numeric
@attribute T6 numeric
@attribute RH_6 numeric
@attribute T7 numeric
@attribute RH_7 numeric
@attribute T8 numeric
@attribute RH_8 numeric
@attribute T9 numeric
@attribute RH_9 numeric
@attribute T_out numeric
@attribute Press_mm_hg numeric
@attribute RH_out numeric
@attribute Windspeed numeric
@attribute Visibility numeric
@attribute Tdewpoint numeric
@attribute rv1 numeric
@attribute rv2 numeric
@attribute Appliances numeric

@data
0,24.101571,48.871286,25.1,43.332381,26.208048,43.098095,24.007059,45.941176,22.844118,50.988676,24.323529,1,23.656939,42.819786,23.688571,49.614286,23.054286,46.715429,21.8,754.9,56.5,7,40,12.7,7.392893,7.392893,110
0,24.154286,48.707143,25.1,43.27619,26.222857,42.985714,24.019118,45.882353,22.863235,50.993603,24.397059,1,23.687755,42.757143,23.714286,49.557143,23.057143,46.695714,21.9,754.866667,56.333333,7,40,12.733333,21.399045,21.399045,480
0,24.207,48.543,25.1,43.22,26.237667,42.873333,24.031176,45.823529,22.882353,50.998529,24.470588,1,23.718571,42.6945,23.74,49.5,23.06,46.676,22,754.833333,56.166667,7,40,12.766667,9.673157,9.673157,520
0,24.259714,48.378857,25.1,43.16381,26.252476,42.760952,24.043235,45.764706,22.901471,51.003456,24.544118,1,23.749388,42.631857,23.765714,49.442857,23.062857,46.656286,22.1,754.8,56,7,40,12.8,27.550333,27.550333,380
0,24.312429,48.214714,25.1,43.107619,26.267286,42.648571,24.055294,45.705882,22.920588,51.008382,24.617647,1,23.780204,42.569214,23.791429,49.385714,23.065714,46.636571,22.2,754.716667,55,7,40,12.616667,7.23539,7.23539,550
0,24.365143,48.050571,25.1,43.051429,26.282095,42.53619,24.067353,45.647059,22.939706,51.013309,24.691176,1,23.81102,42.506571,23.817143,49.328571,23.068571,46.616857,22.3,754.633333,54,7,40,12.433333,8.603144,8.603144,540
10,24.417857,47.886429,25.1,42.995238,26.296905,42.42381,24.079412,45.588235,22.958824,51.018235,24.764706,1,23.841837,42.443929,23.842857,49.271429,23.071429,46.597143,22.4,754.55,53,7,40,12.25,1.441783,1.441783,340
0,24.470571,47.722286,25.1,42.939048,26.311714,42.311429,24.091471,45.529412,22.977941,51.023162,24.838235,1,23.872653,42.381286,23.868571,49.214286,23.074286,46.577429,22.5,754.466667,52,7,40,12.066667,43.85988,43.85988,220
0,24.523286,47.558143,25.1,42.882857,26.326524,42.199048,24.103529,45.470588,22.997059,51.028088,24.911765,1,23.903469,42.318643,23.894286,49.157143,23.077143,46.557714,22.6,754.383333,51,7,40,11.883333,15.066447,15.066447,140
0,24.576,47.394,25.1,42.826667,26.341333,42.086667,24.115588,45.411765,23.016176,51.033015,24.985294,1,23.934286,42.256,23.92,49.1,23.08,46.538,22.7,754.3,50,7,40,11.7,35.392105,35.392105,110
0,24.628714,47.229857,25.1,42.770476,26.356143,41.974286,24.127647,45.352941,23.035294,51.037941,25.058824,1,23.965102,42.193357,23.945714,49.042857,23.082857,46.518286,22.766667,754.25,49.833333,7,40,11.733333,28.005829,28.005829,90
10,24.681429,47.065714,25.1,42.714286,26.370952,41.861905,24.139706,45.294118,23.054412,51.042868,25.132353,1,23.995918,42.130714,23.971429,48.985714,23.085714,46.498571,22.833333,754.2,49.666667,7,40,11.766667,0.665368,0.665368,110
0,24.734143,46.901571,25.1,42.658095,26.385762,41.749524,24.151765,45.235294,23.073529,51.047794,25.205882,1,24.026735,42.068071,23.997143,48.928571,23.088571,46.478857,22.9,754.15,49.5,7,40,11.8,10.446334,10.446334,100
0,24.786857,46.737429,25.1,42.601905,26.400571,41.637143,24.163824,45.176471,23.092647,51.052721,25.279412,1,24.057551,42.005429,24.022857,48.871429,23.091429,46.459143,22.966667,754.1,49.333333,7,40,11.833333,42.616591,42.616591,90
0,24.839571,46.573286,25.1,42.545714,26.415381,41.524762,24.175882,45.117647,23.111765,51.057647,25.352941,1,24.088367,41.942786,24.048571,48.814286,23.094286,46.439429,23.033333,754.05,49.166667,7,40,11.866667,26.123367,26.123367,100
0,24.892286,46.409143,25.1,42.489524,26.43019,41.412381,24.187941,45.058824,23.130882,51.062574,25.426471,1,24.119184,41.880143,24.074286,48.757143,23.097143,46.419714,23.1,754,49,7,40,11.9,49.857168,49.857168,120
0,24.945,46.245,25.1,42.433333,26.445,41.3,24.2,45,23.15,51.0675,25.5,1,24.15,41.8175,24.1,48.7,23.1,46.4,23.05,753.933333,49.833333,6.833333,40,12.083333,1.997937,1.997937,110
0,24.89,46.4,25.082883,42.538348,26.39,41.4,24.195495,45.042252,23.145045,51.101036,25.430991,1.461667,24.144144,41.863288,24.1,48.7,23.1,46.4,23,753.866667,50.666667,6.666667,40,12.266667,32.022327,32.022327,90
0,24.885455,46.469909,25.065766,42.643363,26.400091,41.455455,24.190991,45.084505,23.14009,51.134572,25.361982,1.923333,24.138288,41.909077,24.107182,48.757273,23.101727,46.445455,22.95,753.8,51.5,6.5,40,12.45,16.840311,16.840311,80
10,24.880909,46.539818,25.048649,42.748378,26.410182,41.510909,24.186486,45.126757,23.135135,51.168108,25.292973,2.385,24.132432,41.954865,24.114364,48.814545,23.103455,46.490909,22.9,753.733333,52.333333,6.333333,40,12.633333,8.903924,8.903924,90
0,24.876364,46.609727,25.031532,42.853393,26.420273,41.566364,24.181982,45.169009,23.13018,51.201644,25.223964,2.846667,24.126577,42.000653,24.121545,48.871818,23.105182,46.536364,22.85,753.666667,53.166667,6.166667,40,12.816667,12.970619,12.970619,80
0,24.871818,46.679636,25.014414,42.958408,26.430364,41.621818,24.177477,45.211261,23.125225,51.23518,25.154955,3.308333,24.120721,42.046441,24.128727,48.929091,23.106909,46.581818,22.8,753.6,54,6,40,13,32.87588,32.87588,150
0,24.867273,46.749545,24.997297,43.063423,26.440455,41.677273,24.172973,45.253514,23.12027,51.268716,25.085946,3.77,24.114865,42.09223,24.135909,48.986364,23.108636,46.627273,22.683333,753.55,54.333333,6.166667,40,13,30.587236,30.587236,130
10,24.862727,46.819455,24.98018,43.168438,26.450545,41.732727,24.168468,45.295766,23.115315,51.302252,25.016937,4.231667,24.109009,42.138018,24.143091,49.043636,23.110364,46.672727,22.566667,753.5,54.666667,6.333333,40,13,37.384689,37.384689,120
0,24.858182,46.889364,24.963063,43.273453,26.460636,41.788182,24.163964,45.338018,23.11036,51.335788,24.947928,4.693333,24.103153,42.183806,24.150273,49.100909,23.112091,46.718182,22.45,753.45,55,6.5,40,13,31.625707,31.625707,120
0,24.853636,46.959273,24.945946,43.378468,26.470727,41.843636,24.159459,45.38027,23.105405,51.369324,24.878919,5.155,24.097297,42.229595,24.157455,49.158182,23.113818,46.763636,22.333333,753.4,55.333333,6.666667,40,13,18.142812,18.142812,120
10,24.849091,47.029182,24.928829,43.483483,26.480818,41.899091,24.154955,45.422523,23.10045,51.40286,24.80991,5.616667,24.091441,42.275383,24.164636,49.215455,23.115545,46.809091,22.216667,753.35,55.666667,6.833333,40,13,24.423427,24.423427,110
10,24.844545,47.099091,24.911712,43.588498,26.490909,41.954545,24.15045,45.464775,23.095495,51.436396,24.740901,6.078333,24.085586,42.321171,24.171818,49.272727,23.117273,46.854545,22.1,753.3,56,7,40,13,21.164908,21.164908,110
10,24.84,47.169,24.894595,43.693514,26.501,42.01,24.145946,45.507027,23.090541,51.469932,24.671892,6.54,24.07973,42.366959,24.179,49.33,23.119,46.9,21.866667,753.216667,57.166667,6.5,40,13.066667,24.382401,24.382401,110
10,24.835455,47.238909,24.877477,43.798529,26.511091,42.065455,24.141441,45.549279,23.085586,51.503468,24.602883,7.001667,24.073874,42.412748,24.186182,49.387273,23.120727,46.945455,21.633333,753.133333,58.333333,6,40,13.133333,12.365457,12.365457,110
10,24.830909,47.308818,24.86036,43.903544,26.521182,42.120909,24.136937,45.591532,23.080631,51.537005,24.533874,7.463333,24.068018,42.458536,24.193364,49.444545,23.122455,46.990909,21.4,753.05,59.5,5.5,40,13.2,30.607723,30.607723,110
10,24.826364,47.378727,24.843243,44.008559,26.531273,42.176364,24.132432,45.633784,23.075676,51.570541,24.464865,7.925,24.062162,42.504324,24.200545,49.501818,23.124182,47.036364,21.166667,752.966667,60.666667,5,40,13.266667,17.724329,17.724329,110
10,24.821818,47.448636,24.826126,44.113574,26.541364,42.231818,24.127928,45.676036,23.070721,51.604077,24.395856,8.386667,24.056306,42.550113,24.207727,49.559091,23.125909,47.081818,20.933333,752.883333,61.833333,4.5,40,13.333333,18.823782,18.823782,100
10,24.817273,47.518545,24.809009,44.218589,26.551455,42.287273,24.123423,45.718288,23.065766,51.637613,24.326847,8.848333,24.05045,42.595901,24.214909,49.616364,23.127636,47.127273,20.7,752.8,63,4,40,13.4,25.311644,25.311644,110
20,24.812727,47.588455,24.791892,44.323604,26.561545,42.342727,24.118919,45.760541,23.060811,51.671149,24.257838,9.31,24.044595,42.641689,24.222091,49.673636,23.129364,47.172727,20.383333,752.85,65.166667,3.666667,40,13.566667,18.992667,18.992667,100
10,24.808182,47.658364,24.774775,44.428619,26.571636,42.398182,24.114414,45.802793,23.055856,51.704685,24.188829,9.771667,24.038739,42.687477,24.229273,49.730909,23.131091,47.218182,20.066667,752.9,67.333333,3.333333,40,13.733333,0.374796,0.374796,100
0,24.803636,47.728273,24.757658,44.533634,26.581727,42.453636,24.10991,45.845045,23.050901,51.738221,24.11982,10.233333,24.032883,42.733266,24.236455,49.788182,23.132818,47.263636,19.75,752.95,69.5,3,40,13.9,10.579541,10.579541,100
10,24.799091,47.798182,24.740541,44.638649,26.591818,42.509091,24.105405,45.887297,23.045946,51.771757,24.050811,10.695,24.027027,42.779054,24.243636,49.845455,23.134545,47.309091,19.433333,753,71.666667,2.666667,40,14.066667,20.911612,20.911612,70
10,24.794545,47.868091,24.723423,44.743664,26.601909,42.564545,24.100901,45.92955,23.040991,51.805293,23.981802,11.156667,24.021171,42.824842,24.250818,49.902727,23.136273,47.354545,19.116667,753.05,73.833333,2.333333,40,14.233333,7.157981,7.157981,90
10,24.79,47.938,24.706306,44.848679,26.612,42.62,24.096396,45.971802,23.036036,51.838829,23.912793,11.618333,24.015315,42.870631,24.258,49.96,23.138,47.4,18.8,753.1,76,2,40,14.4,35.108438,35.108438,100
10,24.785455,48.007909,24.689189,44.953694,26.622091,42.675455,24.091892,46.014054,23.031081,51.872365,23.843784,12.08,24.009459,42.916419,24.265182,50.017273,23.139727,47.445455,18.816667,753.05,75.333333,2,40,14.3,43.350744,43.350744,110
0,24.780909,48.077818,24.672072,45.058709,26.632182,42.730909,24.087387,46.056306,23.026126,51.905901,23.774775,12.541667,24.003604,42.962207,24.272364,50.074545,23.141455,47.490909,18.833333,753,74.666667,2,40,14.2,28.500684,28.500684,340
0,24.776364,48.147727,24.654955,45.163724,26.642273,42.786364,24.082883,46.098559,23.021171,51.939437,23.705766,13.003333,23.997748,43.007995,24.279545,50.131818,23.143182,47.536364,18.85,752.95,74,2,40,14.1,9.105422,9.105422,90
0,24.771818,48.217636,24.637838,45.268739,26.652364,42.841818,24.078378,46.140811,23.016216,51.972973,23.636757,13.465,23.991892,43.053784,24.286727,50.189091,23.144909,47.581818,18.866667,752.9,73.333333,2,40,14,27.870358,27.870358,90
0,24.767273,48.287545,24.620721,45.373754,26.662455,42.897273,24.073874,46.183063,23.011261,52.006509,23.567748,13.926667,23.986036,43.099572,24.293909,50.246364,23.146636,47.627273,18.883333,752.85,72.666667,2,40,13.9,46.086512,46.086512,80
0,24.762727,48.357455,24.603604,45.478769,26.672545,42.952727,24.069369,46.225315,23.006306,52.040045,23.498739,14.388333,23.98018,43.14536,24.301091,50.303636,23.148364,47.672727,18.9,752.8,72,2,40,13.8,21.439599,21.439599,90
0,24.758182,48.427364,24.586486,45.583784,26.682636,43.008182,24.064865,46.267568,23.001351,52.073581,23.42973,14.85,23.974324,43.191149,24.308273,50.360909,23.150091,47.718182,18.9,752.683333,72.333333,2.166667,40,13.85,40.938384,40.938384,60
0,24.753636,48.497273,24.569369,45.688799,26.692727,43.063636,24.06036,46.30982,22.996396,52.107117,23.360721,15.311667,23.968468,43.236937,24.315455,50.418182,23.151818,47.763636,18.9,752.566667,72.666667,2.333333,40,13.9,49.674751,49.674751,80
0,24.749091,48.567182,24.552252,45.793814,26.702818,43.119091,24.055856,46.352072,22.991441,52.140653,23.291712,15.773333,23.962613,43.282725,24.322636,50.475455,23.153545,47.809091,18.9,752.45,73,2.5,40,13.95,41.902239,41.902239,70
0,24.744545,48.637091,24.535135,45.898829,26.712909,43.174545,24.051351,46.394324,22.986486,52.174189,23.222703,16.235,23.956757,43.328514,24.329818,50.532727,23.155273,47.854545,18.9,752.333333,73.333333,2.666667,40,14,42.520746,42.520746,70
0,24.74,48.707,24.518018,46.003844,26.723,43.23,24.046847,46.436577,22.981532,52.207725,23.153694,16.696667,23.950901,43.374302,24.337,50.59,23.157,47.9,18.9,752.216667,73.666667,2.833333,40,14.05,9.765411,9.765411,70
0,24.735455,48.776909,24.500901,46.108859,26.733091,43.285455,24.042342,46.478829,22.976577,52.241261,23.084685,17.158333,23.945045,43.42009,24.344182,50.647273,23.158727,47.945455,18.9,752.1,74,3,40,14.1,22.222728,22.222728,70
0,24.730909,48.846818,24.483784,46.213874,26.743182,43.340909,24.037838,46.521081,22.971622,52.274797,23.015676,17.62,23.939189,43.465878,24.351364,50.704545,23.160455,47.990909,18.75,752.083333,74.833333,2.833333,40,14.133333,40.561476,40.561476,160
0,24.726364,48.916727,24.466667,46.318889,26.753273,43.396364,24.033333,46.563333,22.966667,52.308333,22.946667,18.081667,23.933333,43.511667,24.358545,50.761818,23.162182,48.036364,18.6,752.066667,75.666667,2.666667,40,14.166667,4.778605,4.778605,410
0,24.721818,48.986636,24.44955,46.423904,26.763364,43.451818,24.028829,46.605586,22.961712,52.341869,22.877658,18.543333,23.927477,43.557455,24.365727,50.819091,23.163909,48.081818,18.45,752.05,76.5,2.5,40,14.2,6.641117,6.641117,140
0,24.717273,49.056545,24.432432,46.528919,26.773455,43.507273,24.024324,46.647838,22.956757,52.375405,22.808649,19.005,23.921622,43.603243,24.372909,50.876364,23.165636,48.127273,18.3,752.033333,77.333333,2.333333,40,14.233333,28.843131,28.843131,60
0,24.712727,49.126455,24.415315,46.633934,26.783545,43.562727,24.01982,46.69009,22.951802,52.408941,22.73964,19.466667,23.915766,43.649032,24.380091,50.933636,23.167364,48.172727,18.15,752.016667,78.166667,2.166667,40,14.266667,46.596337,46.596337,50
0,24.708182,49.196364,24.398198,46.738949,26.793636,43.618182,24.015315,46.732342,22.946847,52.442477,22.670631,19.928333,23.90991,43.69482,24.387273,50.990909,23.169091,48.218182,18,752,79,2,40,14.3,31.551959,31.551959,60
0,24.703636,49.266273,24.381081,46.843964,26.803727,43.673636,24.010811,46.774595,22.941892,52.476014,22.601622,20.39,23.904054,43.740608,24.394455,51.048182,23.170818,48.263636,17.866667,751.883333,79.833333,2,40,14.333333,45.618427,45.618427,60
0,24.699091,49.336182,24.363964,46.948979,26.813818,43.729091,24.006306,46.816847,22.936937,52.50955,22.532613,20.851667,23.898198,43.786396,24.401636,51.105455,23.172545,48.309091,17.733333,751.766667,80.666667,2,40,14.366667,1.802695,1.802695,60
0,24.694545,49.406091,24.346847,47.053994,26.823909,43.784545,24.001802,46.859099,22.931982,52.543086,22.463604,21.313333,23.892342,43.832185,24.408818,51.162727,23.174273,48.354545,17.6,751.65,81.5,2,40,14.4,7.246837,7.246837,60
0,24.69,49.476,24.32973,47.159009,26.834,43.84,23.997297,46.901351,22.927027,52.576622,22.394595,21.775,23.886486,43.877973,24.416,51.22,23.176,48.4,17.466667,751.533333,82.333333,2,40,14.433333,8.52416,8.52416,60
0,24.685455,49.545909,24.312613,47.264024,26.844091,43.895455,23.992793,46.943604,22.922072,52.610158,22.325586,22.236667,23.880631,43.923761,24.423182,51.277273,23.177727,48.445455,17.333333,751.416667,83.166667,2,40,14.466667,11.041373,11.041373,60
0,24.680909,49.615818,24.295495,47.369039,26.854182,43.950909,23.988288,46.985856,22.917117,52.643694,22.256577,22.698333,23.874775,43.96955,24.430364,51.334545,23.179455,48.490909,17.2,751.3,84,2,40,14.5,41.910049,41.910049,50
0,24.676364,49.685727,24.278378,47.474054,26.864273,44.006364,23.983784,47.028108,22.912162,52.67723,22.187568,23.16,23.868919,44.015338,24.437545,51.391818,23.181182,48.536364,17.3,751.183333,82.833333,2.166667,40,14.366667,25.163918,25.163918,60
0,24.671818,49.755636,24.261261,47.579069,26.874364,44.061818,23.979279,47.07036,22.907207,52.710766,22.118559,23.621667,23.863063,44.061126,24.444727,51.449091,23.182909,48.581818,17.4,751.066667,81.666667,2.333333,40,14.233333,11.914884,11.914884,60
0,24.667273,49.825545,24.244144,47.684084,26.884455,44.117273,23.974775,47.112613,22.902252,52.744302,22.04955,24.083333,23.857207,44.106914,24.451909,51.506364,23.184636,48.627273,17.5,750.95,80.5,2.5,40,14.1,12.565935,12.565935,50
0,24.662727,49.895455,24.227027,47.789099,26.894545,44.172727,23.97027,47.154865,22.897297,52.777838,21.980541,24.545,23.851351,44.152703,24.459091,51.563636,23.186364,48.672727,17.6,750.833333,79.333333,2.666667,40,13.966667,37.117777,37.117777,60
0,24.658182,49.965364,24.20991,47.894114,26.904636,44.228182,23.965766,47.197117,22.892342,52.811374,21.911532,25.006667,23.845495,44.198491,24.466273,51.620909,23.188091,48.718182,17.7,750.716667,78.166667,2.833333,40,13.833333,25.190904,25.190904,60
0,24.653636,50.035273,24.192793,47.999129,26.914727,44.283636,23.961261,47.239369,22.887387,52.84491,21.842523,25.468333,23.83964,44.244279,24.473455,51.678182,23.189818,48.763636,17.8,750.6,77,3,40,13.7,46.863907,46.863907,50
0,24.649091,50.105182,24.175676,48.104144,26.924818,44.339091,23.956757,47.281622,22.882432,52.878446,21.773514,25.93,23.833784,44.290068,24.480636,51.735455,23.191545,48.809091,17.766667,750.533333,77,2.833333,40,13.65,6.960897,6.960897,50
0,24.644545,50.175091,24.158559,48.209159,26.934909,44.394545,23.952252,47.323874,22.877477,52.911982,21.704505,26.391667,23.827928,44.335856,24.487818,51.792727,23.193273,48.854545,17.733333,750.466667,77,2.666667,40,13.6,7.2457,7.2457,50
0,24.64,50.245,24.141441,48.314174,26.945,44.45,23.947748,47.366126,22.872523,52.945518,21.635495,26.853333,23.822072,44.381644,24.495,51.85,23.195,48.9,17.7,750.4,77,2.5,40,13.55,32.823426,32.823426,50
0,24.635455,50.314909,24.124324,48.419189,26.955091,44.505455,23.943243,47.408378,22.867568,52.979054,21.566486,27.315,23.816216,44.427432,24.502182,51.907273,23.196727,48.945455,17.666667,750.333333,77,2.333333,40,13.5,22.699831,22.699831,50
0,24.630909,50.384818,24.107207,48.524204,26.965182,44.560909,23.938739,47.450631,22.862613,53.01259,21.497477,27.776667,23.81036,44.473221,24.509364,51.964545,23.198455,48.990909,17.633333,750.266667,77,2.166667,40,13.45,34.311065,34.311065,60
0,24.626364,50.454727,24.09009,48.629219,26.975273,44.616364,23.934234,47.492883,22.857658,53.046126,21.428468,28.238333,23.804505,44.519009,24.516545,52.021818,23.200182,49.036364,17.6,750.2,77,2,40,13.4,49.294794,49.294794,50
0,24.621818,50.524636,24.072973,48.734234,26.985364,44.671818,23.92973,47.535135,22.852703,53.079662,21.359459,28.7,23.798649,44.564797,24.523727,52.079091,23.201909,49.081818,17.466667,750.016667,77.666667,1.833333,40,13.4,16.967033,16.967033,50
0,24.617273,50.594545,24.055856,48.839249,26.995455,44.727273,23.925225,47.577387,22.847748,53.113198,21.29045,29.161667,23.792793,44.610586,24.530909,52.136364,23.203636,49.127273,17.333333,749.833333,78.333333,1.666667,40,13.4,25.807855,25.807855,60
0,24.612727,50.664455,24.038739,48.944264,27.005545,44.782727,23.920721,47.61964,22.842793,53.146734,21.221441,29.623333,23.786937,44.656374,24.538091,52.193636,23.205364,49.172727,17.2,749.65,79,1.5,40,13.4,42.959204,42.959204,50
0,24.608182,50.734364,24.021622,49.049279,27.015636,44.838182,23.916216,47.661892,22.837838,53.18027,21.152432,30.085,23.781081,44.702162,24.545273,52.250909,23.207091,49.218182,17.066667,749.466667,79.666667,1.333333,40,13.4,1.530045,1.530045,60
0,24.603636,50.804273,24.004505,49.154294,27.025727,44.893636,23.911712,47.704144,22.832883,53.213806,21.083423,30.546667,23.775225,44.74795,24.552455,52.308182,23.208818,49.263636,16.933333,749.283333,80.333333,1.166667,40,13.4,1.54259,1.54259,50
0,24.599091,50.874182,23.987387,49.259309,27.035818,44.949091,23.907207,47.746396,22.827928,53.247342,21.014414,31.008333,23.769369,44.793739,24.559636,52.365455,23.210545,49.309091,16.8,749.1,81,1,40,13.4,21.136696,21.136696,60
0,24.594545,50.944091,23.97027,49.364324,27.045909,45.004545,23.902703,47.788649,22.822973,53.280878,20.945405,31.47,23.763514,44.839527,24.566818,52.422727,23.212273,49.354545,16.45,749.25,83,1.5,40,13.416667,21.91901,21.91901,50
0,24.59,51.014,23.953153,49.469339,27.056,45.06,23.898198,47.830901,22.818018,53.314414,20.876396,31.931667,23.757658,44.885315,24.574,52.48,23.214,49.4,16.1,749.4,85,2,40,13.433333,25.633081,25.633081,60
0,24.585455,51.083909,23.936036,49.574354,27.066091,45.115455,23.893694,47.873153,22.813063,53.34795,20.807387,32.393333,23.751802,44.931104,24.581182,52.537273,23.215727,49.445455,15.75,749.55,87,2.5,40,13.45,29.719141,29.719141,50
0,24.580909,51.153818,23.918919,49.679369,27.076182,45.170909,23.889189,47.915405,22.808108,53.381486,20.738378,32.855,23.745946,44.976892,24.588364,52.594545,23.217455,49.490909,15.4,749.7,89,3,40,13.466667,2.466552,2.466552,60
0,24.576364,51.223727,23.901802,49.784384,27.086273,45.226364,23.884685,47.957658,22.803153,53.415023,20.669369,33.316667,23.74009,45.02268,24.595545,52.651818,23.219182,49.536364,15.05,749.85,91,3.5,40,13.483333,9.175632,9.175632,50
0,24.571818,51.293636,23.884685,49.889399,27.096364,45.281818,23.88018,47.99991,22.798198,53.448559,20.60036,33.778333,23.734234,45.068468,24.602727,52.709091,23.220909,49.581818,14.7,750,93,4,40,13.5,39.901469,39.901469,60
0,24.567273,51.363545,23.867568,49.994414,27.106455,45.337273,23.875676,48.042162,22.793243,53.482095,20.531351,34.24,23.728378,45.114257,24.609909,52.766364,23.222636,49.627273,14.6,749.833333,93.833333,3.5,37.666667,13.55,13.636773,13.636773,50
0,24.562727,51.433455,23.85045,50.099429,27.116545,45.392727,23.871171,48.084414,22.788288,53.515631,20.462342,34.701667,23.722523,45.160045,24.617091,52.823636,23.224364,49.672727,14.5,749.666667,94.666667,3,35.333333,13.6,48.719861,48.719861,50
0,24.558182,51.503364,23.833333,50.204444,27.126636,45.448182,23.866667,48.126667,22.783333,53.549167,20.393333,35.163333,23.716667,45.205833,24.624273,52.880909,23.226091,49.718182,14.4,749.5,95.5,2.5,33,13.65,2.449005,2.449005,40
0,24.553636,51.573273,23.816216,50.309459,27.136727,45.503636,23.862162,48.168919,22.778378,53.582703,20.324324,35.625,23.710811,45.251622,24.631455,52.938182,23.227818,49.763636,14.3,749.333333,96.333333,2,30.666667,13.7,9.98083,9.98083,50
0,24.549091,51.643182,23.799099,50.414474,27.146818,45.559091,23.857658,48.211171,22.773423,53.616239,20.255315,36.086667,23.704955,45.29741,24.638636,52.995455,23.229545,49.809091,14.2,749.166667,97.166667,1.5,28.333333,13.75,24.165629,24.165629,50
0,24.544545,51.713091,23.781982,50.519489,27.156909,45.614545,23.853153,48.253423,22.768468,53.649775,20.186306,36.548333,23.699099,45.343198,24.645818,53.052727,23.231273,49.854545,14.1,749,98,1,26,13.8,24.550806,24.550806,50
0,24.54,51.783,23.764865,50.624505,27.167,45.67,23.848649,48.295676,22.763514,53.683311,20.117297,37.01,23.693243,45.388986,24.653,53.11,23.233,49.9,14.183333,749.166667,97.833333,1.333333,25.833333,13.85,32.666808,32.666808,50
