@relation 'ail'
@attribute 'climbRate' numeric
@attribute 'Sgz' numeric
@attribute 'p' numeric
@attribute 'q' numeric
@attribute 'curPitch' numeric
@attribute 'curRoll' numeric
@attribute 'absRoll' numeric
@attribute 'diffClb' numeric
@attribute 'diffRollRate' numeric
@attribute 'diffDiffClb' numeric
@attribute 'SeTime1' numeric
@attribute 'SeTime2' numeric
@attribute 'SeTime3' numeric
@attribute 'SeTime4' numeric
@attribute 'SeTime5' numeric
@attribute 'SeTime6' numeric
@attribute 'SeTime7' numeric
@attribute 'SeTime8' numeric
@attribute 'SeTime9' numeric
@attribute 'SeTime10' numeric
@attribute 'SeTime11' numeric
@attribute 'SeTime12' numeric
@attribute 'SeTime13' numeric
@attribute 'SeTime14' numeric
@attribute 'diffSeTime1' numeric
@attribute 'diffSeTime2' numeric
@attribute 'diffSeTime3' numeric
@attribute 'diffSeTime4' numeric
@attribute 'diffSeTime5' numeric
@attribute 'diffSeTime6' numeric
@attribute 'diffSeTime7' numeric
@attribute 'diffSeTime8' numeric
@attribute 'diffSeTime9' numeric
@attribute 'diffSeTime10' numeric
@attribute 'diffSeTime11' numeric
@attribute 'diffSeTime12' numeric
@attribute 'diffSeTime13' numeric
@attribute 'diffSeTime14' numeric
@attribute 'alpha' numeric
@attribute 'Se' numeric
@attribute 'logGoal' numeric
@data
419,-30,-0.61,-0.02,0.08,0.6,-12,20,0.007,-2.3,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.016,0.016,0.016,0.001,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0.4,0.016,-7.26443022292087
498,-8,-0.31,0.07,0.08,-0.7,-14,0,0.016,0.3,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.41858090274813
-277,-43,-0.08,-0.18,1.14,-0.4,-6,2,-0.004,2.1,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.027,0.027,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,-0.002,0.9,0.028,-7.60090245954208
57,-47,-0.12,-0.12,0.72,-0.6,-6,13,0.004,-0.8,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.027,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0.8,0.027,-7.41858090274813
196,-45,-0.06,-0.15,0.56,-0.6,-7,15,0.006,0,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.026,0.026,0.026,0.026,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.026,-7.60090245954208
522,-31,0.07,-0.13,0.21,-0.6,-7,13,0.005,-0.2,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.026,-7.26443022292087
72,42,-0.17,0.2,0.82,-0.5,-6,-19,-0.005,-0.2,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.032,-7.41858090274813
-36,42,-0.2,0.21,0.94,-0.7,-7,-19,-0.004,-0.1,0.031,0.031,0.031,0.031,0.031,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0,0,-0.001,0,-0.003,0,0,0,0,0,0,0,0,0,0.9,0.032,-7.60090245954208
-229,4,0.22,-0.04,1,-0.8,-7,4,0.004,0.1,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.026,-7.26443022292087
-196,-25,-0.19,0.04,0.96,0,-6,-3,-0.004,-0.1,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.027,-7.60090245954208
-177,-44,0.04,0.05,0.93,-0.9,-7,-3,0.006,-0.3,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.026,-7.82404601085629
-223,-51,0.16,-0.08,0.95,-0.7,-7,-1,0.009,1.5,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,-7.26443022292087
431,-28,-0.24,0.03,0.29,-0.4,-6,-5,-0.003,0.5,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.026,-7.60090245954208
-345,-7,0.24,0.05,1.02,0.4,-6,-2,-0.002,-0.6,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-7.26443022292087
-360,-10,0.23,0.03,1.04,0.5,-5,-4,-0.003,-0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-7.41858090274813
-366,-12,0.23,0.03,1.04,0.6,-5,-4,-0.003,0.1,0.022,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-7.26443022292087
-106,-42,-0.33,-0.05,0.74,0.4,-6,5,-0.008,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,-0.002,0,0,0,0,0,0.6,0.022,-7.82404601085629
139,-41,-0.31,-0.09,0.48,-0.7,-7,8,0.009,0.4,0.024,0.023,0.023,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.001,0,0.001,0,-0.001,0,0,0,0,0,0,0,0,0,0.6,0.021,-8.11172808330807
263,-25,0.27,-0.03,0.38,-0.9,-7,3,0.014,0.2,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-7.82404601085629
302,-17,0.45,0.01,0.34,-0.3,-6,2,0.006,-0.3,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-7.60090245954208
304,-11,0.5,0.01,0.35,0.4,-6,-1,0.002,0,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.024,0.024,0.024,0.024,0.023,0.023,0.023,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,0.6,0.023,-7.41858090274813
-36,-3,0.33,0.16,0.74,1.6,-4,-17,-0.01,-0.2,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,-7.26443022292087
-299,-7,0.17,0.18,1,2,-4,-18,-0.015,-0.3,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.026,-7.41858090274813
-627,-27,-0.14,-0.07,1.21,2,-4,5,-0.011,1.8,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,-0.002,0,0,0,0,0,0,0,0.6,0.022,-7.60090245954208
-471,-48,-0.29,-0.21,1.01,1.5,-4,15,-0.005,0.7,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.018,-7.82404601085629
485,-14,0.22,0,0.14,0.4,-6,1,0.006,-0.1,0.023,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-7.60090245954208
140,12,0.2,0.14,0.54,1.4,-5,-16,-0.005,0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-7.41858090274813
-70,13,0.15,0.15,0.74,1.7,-4,-16,-0.005,-0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-7.60090245954208
-244,-15,-0.25,-0.04,0.82,1.1,-5,3,0,0.3,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7.82404601085629
460,8,0.11,-0.02,0.15,0.3,-6,2,0.005,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.6,0.02,-7.60090245954208
427,15,0.15,0.05,0.21,0.4,-6,-8,0.004,0.2,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.6,0.021,-7.41858090274813
-306,24,-0.08,0.15,0.93,0.8,-5,-16,-0.006,-0.1,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023,-7.60090245954208
-593,1,-0.16,-0.1,1.11,0.5,-6,4,-0.001,1.7,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.019,-7.82404601085629
-289,-32,0,-0.09,0.79,0,-6,13,0.006,-0.7,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.60090245954208
236,30,-0.12,0.03,0.33,-0.5,-6,-3,0.004,-0.1,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.001,0,0,0,-0.001,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.82404601085629
213,33,-0.08,0.04,0.36,-0.6,-7,-4,0.004,-0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.019,-0.001,0,0,0,0,0,0,0,-0.001,0,0.001,0,0,0,0.6,0.019,-8.11172808330807
73,38,0.07,0.08,0.5,-0.6,-7,-7,0.01,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7.60090245954208
18,39,0.15,0.08,0.55,-0.6,-6,-8,0.01,-0.1,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7.41858090274813
-41,39,0.22,0.09,0.6,-0.4,-6,-8,0.006,-0.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7.60090245954208
-145,24,0.12,0.07,0.68,-0.2,-6,-8,-0.004,-0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7.41858090274813
-471,-9,-0.24,0.02,0.96,-0.4,-6,-3,-0.006,0.2,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.82404601085629
491,-2,0.37,0.17,0.14,-0.3,-6,-15,0.004,-2.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7.60090245954208
342,8,0.4,0.13,0.26,0.3,-6,-12,0.002,-0.5,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7.26443022292087
-9,15,0.21,0.24,0.63,1,-5,-27,-0.017,-1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-7.41858090274813
-301,-12,-0.29,-0.1,0.76,0.6,-5,9,-0.006,0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-7.82404601085629
-66,-21,-0.2,0,0.58,-0.7,-7,1,0.007,-0.2,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.017,0.017,0.018,0.018,0.018,-0.001,0,0,0,0,0,0,0,-0.003,0,-0.002,0,0,0,0.5,0.018,-8.11172808330807
576,-7,0.22,0.11,-0.01,-0.7,-7,4,0.011,-4.6,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.82404601085629
348,36,0.46,0.11,0.25,1.3,-5,-12,0,0,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.6,0.02,-7.60090245954208
-273,40,0.28,0.24,0.87,2.4,-4,-28,-0.01,0.5,0.019,0.022,0.022,0.022,0.022,0.022,0.022,0.023,0.023,0.023,0.023,0.023,0.023,0.023,-0.003,0,0,0,0,0,-0.002,0,0,0,0,0,0,0,0.6,0.023,-7.82404601085629
-624,21,0.11,0.01,1.07,2.8,-3,5,-0.007,-0.5,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.016,0.016,0.017,0.017,0.017,0.017,0.018,0,0,0,0,0,0,-0.002,0,-0.002,0,0,0,-0.002,0,0.5,0.018,-7.60090245954208
-324,1,-0.08,-0.11,0.78,2.9,-3,8,-0.012,0.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-7.41858090274813
-195,-5,-0.21,-0.1,0.66,2.7,-3,11,-0.011,-0.3,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-7.60090245954208
235,-5,-0.47,-0.16,0.24,1.6,-4,16,-0.005,0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.016,0.016,0.015,0.015,0.015,0.015,0.015,0,0,0,0,0,0,0.002,0,0.001,0,0,0,0,0,0.5,0.015,-7.82404601085629
355,9,-0.45,0.02,0.19,0.4,-6,3,0.007,-0.7,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-8.11172808330807
-287,27,0.26,0.17,0.85,-0.5,-6,-18,0.011,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,-0.003,0,0,0,0.6,0.021,-7.60090245954208
-391,17,0.41,0.08,0.89,0.2,-6,-6,0.004,-1.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.41858090274813
-520,2,0.31,-0.01,1.01,0.9,-5,-6,-0.013,1.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.26443022292087
-260,-30,-0.28,-0.13,0.7,1,-5,14,-0.015,0,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-7.41858090274813
-120,-33,-0.41,-0.13,0.57,0.7,-5,14,-0.013,0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.017,0.017,0.016,0.016,0.016,0.016,0.016,-0.001,0,0,0,0,0,0.002,0,0.001,0,0,0,0,0,0.5,0.016,-7.60090245954208
-45,-35,-0.5,-0.05,0.56,-0.3,-6,-3,0.006,1.9,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-8.11172808330807
134,-30,0.39,-0.02,0.39,-0.8,-7,2,0.009,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.60090245954208
140,-24,0.49,0.08,0.43,0.4,-6,-10,-0.004,-0.7,0.022,0.02,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.6,0.019,-7.41858090274813
250,-32,-0.29,-0.18,0.21,1.5,-4,20,-0.013,0.1,0.018,0.017,0.017,0.017,0.017,0.016,0.016,0.016,0.016,0.015,0.015,0.015,0.015,0.015,0.001,0,-0.001,0,0.001,0,0,0,0.001,0,0,0,0,0,0.4,0.015,-7.60090245954208
298,11,-0.3,0.08,0.28,-0.9,-7,-8,0.006,0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.82404601085629
54,23,0.15,0.06,0.49,-1.4,-7,-6,0.011,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.60090245954208
-298,13,0.32,0.07,0.81,0.4,-6,-8,-0.002,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.41858090274813
-339,10,0.31,0.07,0.85,0.5,-5,-8,-0.003,-0.1,0.018,0.019,0.019,0.02,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.002,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.26443022292087
-292,-34,-0.46,-0.02,0.77,0.2,-6,3,-0.009,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.82404601085629
-163,-45,-0.49,-0.12,0.61,-1.3,-7,15,0.009,0.7,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,-0.001,0,-0.001,0,0,0,0,0,0.5,0.016,-8.11172808330807
164,-42,0.06,-0.02,0.36,-2.1,-8,3,0.015,0.3,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.60090245954208
210,-26,0.4,0.02,0.33,-0.8,-7,-1,0.002,-0.1,0.02,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.26443022292087
2,-18,0.15,0.11,0.56,0.4,-6,-12,-0.014,-0.3,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,-0.002,0,0,0,0.6,0.02,-6.90775527898214
-99,-19,-0.11,0.07,0.63,0.5,-6,-6,-0.019,-0.5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.41858090274813
-209,-23,-0.48,0.08,0.74,0.1,-6,-9,-0.026,0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0,0,0,0,0,0,0,0,-0.001,0,-0.001,0,-0.001,0,0.6,0.02,-7.60090245954208
-253,-26,-0.53,0.01,0.75,-0.4,-6,-3,-0.002,1.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.001,0,0,0,0,0,-0.001,0,0,0,0,0,0,0,0.5,0.019,-7.82404601085629
-269,-34,-0.45,-0.12,0.74,-1.3,-7,4,0.013,2.3,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-8.11172808330807
-25,-43,0.32,-0.01,0.53,-1.7,-8,3,0.014,-0.1,0.016,0.016,0.016,0.016,0.016,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,-0.003,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.26443022292087
-40,-40,0.04,0.05,0.57,0.1,-6,-6,-0.015,-0.1,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,-0.001,0,-0.002,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.82404601085629
59,-44,0.06,-0.15,0.42,-0.3,-6,10,0.005,1.3,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-7.60090245954208
-250,-13,-0.15,-0.04,0.75,-0.6,-6,-5,0.002,2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.82404601085629
-306,-24,-0.04,0.06,0.82,-0.8,-7,-8,0.008,0.2,0.017,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.002,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-8.11172808330807
-227,-41,0.27,-0.08,0.69,-0.5,-6,8,0.009,0.3,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-7.13089883029635
-160,-47,0.21,0.12,0.73,0.5,-6,-19,-0.021,-0.2,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7.01311579463996
-332,-53,-0.07,0.04,0.86,0.6,-5,-13,-0.019,0.5,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.019,0,0,0,0,0,0,0,0,0,0,-0.002,0,-0.002,0,0.6,0.019,-7.60090245954208
-82,-68,-0.39,-0.1,0.55,-0.7,-7,11,0.002,0.2,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,-0.002,0,0,0,0.5,0.016,-7.82404601085629
470,-13,0.31,0.08,0.12,-0.9,-7,-8,0.005,-0.3,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.41858090274813
64,9,0.08,0.11,0.5,0.4,-6,-12,-0.011,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7.60090245954208
-85,9,-0.06,0.1,0.63,0.4,-6,-12,-0.008,0.1,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.02,-0.002,0,0,0,0,0,0,0,0,0,-0.001,0,0.001,0,0.6,0.02,-7.82404601085629
15,-13,0.1,-0.1,0.46,0.4,-6,12,0.003,-0.2,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-7.41858090274813
108,-2,-0.17,0.05,0.43,0.5,-5,-5,-0.01,0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.82404601085629
236,8,-0.05,-0.05,0.28,-0.4,-6,6,0.007,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.5,0.017,-7.60090245954208
-114,31,0.13,0.08,0.65,0.5,-6,-9,-0.002,0,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.26443022292087
-268,16,-0.26,0,0.75,0.5,-6,1,-0.015,0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.60090245954208
-239,6,-0.43,-0.04,0.71,-0.4,-6,5,0.001,0.3,0.016,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-7.82404601085629
231,11,0.11,0.05,0.33,-1.7,-8,-7,0.012,0.8,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.41858090274813
